,E (iso),E (SOC),E (SOC+CFS),A (iso),A (SOC),A (SOC+CFS,S (iso),S (SOC),S (SOC+CFS
1288.6886886886887,4.263256414560601e-14,0.027094391003487317,0.042844224019845,-0.2930688972910044,-0.21027792905022327,0.34982986889038453,0.00022741636507202234,0.00018419674847797163,-0.00011950605893988608
1290.3903903903904,-1.4210854715202004e-14,0.027175872759400477,0.04294397881388079,-0.2934558921064423,-0.2105914307674483,0.35003321492976874,0.00022741636507202234,0.00018425993526404588,-0.00011948546576735775
1292.0920920920921,-0.0,0.027257357660218418,0.043043715662136606,-0.29384288692188015,-0.21090503994101184,0.3502365261312344,0.00022741636507200846,0.000184323041213158,-0.00011946511344748667
1293.7937937937938,-1.4210854715202004e-14,0.027338845257958155,0.04314343419349598,-0.294229881737318,-0.21121875643323884,0.3504398029034639,0.00022741636507200846,0.00018438606619166492,-0.00011944500046859319
1295.4954954954956,-1.4210854715202004e-14,0.027420335107066762,0.04324313403877511,-0.29461687655275587,-0.21153258010622872,0.3506430456523488,0.00022741636507200846,0.0001844490100682203,-0.00011942512526753879
1297.1971971971973,-2.842170943040401e-14,0.02750182676415136,0.04334281483062341,-0.2950038713681937,-0.2118465108218594,0.3508462547812513,0.00022741636507200846,0.00018451187271373987,-0.00011940548625170855
1298.898898898899,-0.0,0.027583319788192284,0.04344247620366559,-0.2953908661836316,-0.212160548441791,0.35104943069064287,0.00022741636507203622,0.0001845746540014223,-0.00011938608187445077
1300.6006006006005,-1.4210854715202004e-14,0.02766481374035834,0.043542117794302726,-0.29577786099906944,-0.2124746928274698,0.35125257377862174,0.00022741636507202234,0.0001846373538067353,-0.00011936691061327498
1302.3023023023025,-2.842170943040401e-14,0.027746308184191548,0.04364173924088277,-0.29616485581450736,-0.21278894384013225,0.35145568444047787,0.00022741636507202234,0.00018469997200735305,-0.00011934797088371252
1304.004004004004,-0.0,0.02782780268547924,0.04374134018361531,-0.29655185062994516,-0.21310330134080815,0.35165876306891664,0.00022741636507200846,0.00018476250848314946,-0.00011932926118986276
1305.705705705706,1.4210854715202004e-14,0.027909296812197226,0.043840920264543115,-0.29693884544538307,-0.21341776519032518,0.3518618100541371,0.00022741636507200846,0.00018482496311629515,-0.00011931078001672923
1307.4074074074074,-1.4210854715202004e-14,0.02799079013468031,0.04394047912759902,-0.2973258402608209,-0.21373233524931207,0.3520648257836883,0.00022741636507199459,0.00018488733579102856,-0.00011929252587289385
1309.109109109109,-2.842170943040401e-14,0.02807228222542335,0.04404001641852062,-0.29771283507625873,-0.2140470113782026,0.35226781064269347,0.00022741636507203622,0.0001849496263938849,-0.00011927449720526562
1310.8108108108108,-0.0,0.028153772659251786,0.044139531785020836,-0.29809982989169664,-0.21436179343723924,0.35247076501341595,0.00022741636507203622,0.0001850118348134394,-0.00011925669256956928
1312.5125125125126,1.4210854715202004e-14,0.028235261013165314,0.04423902487647524,-0.2984868247071345,-0.21467668128647655,0.3526736892760634,0.00022741636507200846,0.00018507396094044615,-0.00011923911050247538
1314.2142142142143,1.4210854715202004e-14,0.02831674686640895,0.04433849534426315,-0.29887381952257236,-0.2149916747857853,0.35287658380791886,0.00022741636507202234,0.00018513600466783797,-0.00011922174946775443
1315.915915915916,-0.0,0.02839822980048723,0.044437942841526024,-0.2992608143380103,-0.2153067737948556,0.35307944898396165,0.00022741636507202234,0.00018519796589060167,-0.00011920460804852595
1317.6176176176177,-1.4210854715202004e-14,0.028479709399093167,0.04453736702325273,-0.29964780915344813,-0.21562197817320078,0.3532822851766526,0.00022741636507202234,0.00018525984450583344,-0.00011918768475527308
1319.3193193193192,-0.0,0.028561185248136667,0.044636767546293754,-0.30003480396888593,-0.2159372877801607,0.35348509275590145,0.00022741636507202234,0.0001853216404126834,-0.00011917097817464029
1321.0210210210212,-1.4210854715202004e-14,0.02864265693580137,0.04473614406924753,-0.3004217987843239,-0.21625270247490566,0.3536878720893591,0.00022741636507202234,0.00018538335351245272,-0.00011915448684182706
1322.7227227227227,1.4210854715202004e-14,0.028724124052445177,0.04483549625264516,-0.30080879359976165,-0.2165682221164393,0.3538906235419497,0.00022741636507199459,0.00018544498370839935,-0.00011913820932554775
1324.4244244244244,-2.842170943040401e-14,0.028805586190500776,0.04493482375872304,-0.30119578841519956,-0.2168838465636029,0.35409334747645305,0.00022741636507202234,0.0001855065309058629,-0.00011912214424922296
1326.126126126126,-1.4210854715202004e-14,0.028887042944788277,0.04503412625157921,-0.3015827832306374,-0.2171995756750779,0.35429604425310823,0.00022741636507200846,0.00018556799501213972,-0.00011910629015267349
1327.8278278278278,1.4210854715202004e-14,0.028968493912216786,0.04513340339713068,-0.3019697780460753,-0.21751540930938998,0.3544987142297254,0.00022741636507202234,0.00018562937593664952,-0.00011909064566209548
1329.5295295295296,1.4210854715202004e-14,0.02904993869186967,0.0452326548630424,-0.3023567728615132,-0.21783134732491236,0.3547013577618681,0.00022741636507202234,0.00018569067359069935,-0.00011907520938372884
1331.2312312312313,-0.0,0.029131376884976135,0.045331880318826734,-0.30274376767695105,-0.21814738957986884,0.354903975202603,0.00022741636507200846,0.0001857518878875808,-0.00011905997988284622
1332.932932932933,-0.0,0.029212808095067544,0.045431079435800825,-0.3031307624923889,-0.21846353593233753,0.35510656690261055,0.00022741636507200846,0.0001858130187425977,-0.00011904495581052665
1334.6346346346347,-0.0,0.029294231927693204,0.04553025188701554,-0.30351775730782676,-0.21877978624025404,0.35530913321036656,0.00022741636507200846,0.0001858740660729552,-0.00011903013581887611
1336.3363363363364,-0.0,0.029375647990647735,0.04562939734732652,-0.3039047521232646,-0.21909614036141467,0.3555116744719641,0.00022741636507200846,0.0001859350297978013,-0.00011901551852935843
1338.0380380380382,1.4210854715202004e-14,0.029457055893800543,0.04572851549336576,-0.3042917469387025,-0.21941259815347983,0.3557141910311872,0.00022741636507202234,0.00018599590983824077,-0.00011900110255400054
1339.73973973974,-0.0,0.029538455249252138,0.045827606003584265,-0.3046787417541404,-0.21972915947397728,0.3559166832294051,0.00022741636507203622,0.000186056706117238,-0.00011898688657942247
1341.4414414414414,-0.0,0.029619845671177814,0.045926668558109895,-0.3050657365695782,-0.22004582418030516,0.3561191514059319,0.00022741636507200846,0.00018611741855956154,-0.00011897286930363793
1343.143143143143,-1.4210854715202004e-14,0.02970122677585607,0.046025702838875304,-0.30545273138501605,-0.22036259212973555,0.3563215958977058,0.00022741636507200846,0.00018617804709206154,-0.00011895904932031354
1344.8448448448448,1.4210854715202004e-14,0.02978259818183915,0.04612470852963213,-0.3058397262004539,-0.22067946317941728,0.3565240170392543,0.00022741636507200846,0.0001862385916432674,-0.00011894542532887853
1346.5465465465466,-1.4210854715202004e-14,0.02986395950959775,0.04622368531579468,-0.30622672101589177,-0.2209964371863793,0.3567264151630894,0.00022741636507202234,0.00018629905214362363,-0.00011893199605056415
1348.2482482482483,1.4210854715202004e-14,0.02994531038187631,0.04632263288456784,-0.3066137158313297,-0.22131351400753374,0.35692879059938637,0.00022741636507202234,0.00018635942852539278,-0.00011891876017541825
1349.94994994995,-1.4210854715202004e-14,0.03002665042345143,0.046421550924861776,-0.30700071064676754,-0.22163069349967895,0.3571311436761989,0.00022741636507200846,0.0001864197207226831,-0.00011890571638378811
1351.6516516516517,-2.842170943040401e-14,0.030107979261160267,0.046520439127391455,-0.3073877054622054,-0.22194797551950282,0.35733347471921106,0.00022741636507203622,0.0001864799286713792,-0.00011889286336701221
1353.3533533533534,1.4210854715202004e-14,0.030189296524056886,0.046619297184562924,-0.3077747002776433,-0.22226535992358556,0.3575357840520226,0.00022741636507203622,0.00018654005230912818,-0.00011888019985861753
1355.0550550550552,-0.0,0.030270601843170653,0.04671812479053017,-0.30816169509308117,-0.2225828465684028,0.35773807199600716,0.00022741636507200846,0.0001866000915754229,-0.00011886772460294182
1356.7567567567569,-0.0,0.030351894851634142,0.046816921641124054,-0.308548689908519,-0.22290043531032874,0.35794033887049104,0.00022741636507200846,0.00018666004641146317,-0.0001188554363446559
